"year","title","title.id","genre","rating","votes","dir.sum","year.rk","actress","actress.id","actress.by","actress.age","actor","actor.id","actor.by","actor.age","diff"
1969,"Blue Movie","tt0062745","Drama, Romance",5.1,285,"Andy Warhol [nm0912238]",22,"Viva","nm0900201",1938,31,"Louis Waldon","nm0907247",1934,35,4
1970,"Love Story","tt0066011","Drama, Romance",6.9,27373,"Arthur Hiller [nm0002137]",1,"Ali MacGraw","nm0532298",1939,31,"Ryan O'Neal","nm0641939",1941,29,-2
1970,"The Ballad of Cable Hogue","tt0065446","Comedy, Drama, Romance",7.3,7815,"Sam Peckinpah [nm0001603]",2,"Stella Stevens","nm0001771",1938,32,"Jason Robards","nm0001673",1922,48,16
1970,"The Honeymoon Killers","tt0064437","Crime, Drama, Romance",7,3927,"Leonard Kastle [nm0440980] | Donald Volkman [nm0901485]",3,"Shirley Stoler","nm0831471",1929,41,"Tony Lo Bianco","nm0516215",1936,34,-7
1970,"On a Clear Day You Can See Forever","tt0066181","Comedy, Drama, Fantasy",6.5,3329,"Vincente Minnelli [nm0591486]",4,"Barbra Streisand","nm0000659",1942,28,"Yves Montand","nm0598971",1921,49,21
1970,"House of Dark Shadows","tt0065856","Drama, Fantasy, Horror",6.5,2338,"Dan Curtis [nm0193303]",5,"Kathryn Leigh Scott","nm0779421",1943,27,"Jonathan Frid","nm0294847",1924,46,19
1970,"The Great White Hope","tt0065797","Drama, Romance, Sport",7,2212,"Martin Ritt [nm0728688]",6,"Jane Alexander","nm0000737",1939,31,"James Earl Jones","nm0000469",1931,39,8
1970,"The Landlord","tt0065963","Comedy, Drama, Romance",7,1916,"Hal Ashby [nm0000797]",7,"Diana Sands","nm0762305",1934,36,"Beau Bridges","nm0000977",1941,29,-7
1970,"Darling Lili","tt0065611","Comedy, Drama, Musical",6.1,1824,"Blake Edwards [nm0001175]",8,"Julie Andrews","nm0000267",1935,35,"Rock Hudson","nm0001369",1925,45,10
1970,"The Strawberry Statement","tt0066415","Drama, Romance",6.8,1337,"Stuart Hagmann [nm0353785]",9,"Kim Darby","nm0200981",1947,23,"Bruce Davison","nm0001117",1946,24,1
1970,"WUSA","tt0066540","Drama, Romance",5.6,926,"Stuart Rosenberg [nm0742341]",10,"Joanne Woodward","nm0940946",1930,40,"Paul Newman","nm0000056",1925,45,5
1970,"Getting Straight","tt0065775","Comedy, Drama, Romance",6.3,908,"Richard Rush [nm0750701]",11,"Candice Bergen","nm0000298",1946,24,"Elliott Gould","nm0001285",1938,32,8
1970,"The Only Game in Town","tt0066184","Comedy, Drama, Romance",5.7,812,"George Stevens [nm0828419]",12,"Elizabeth Taylor","nm0000072",1932,38,"Warren Beatty","nm0000886",1937,33,-5
1970,"A Walk in the Spring Rain","tt0066542","Drama, Romance",6.4,573,"Guy Green [nm0337885]",13,"Ingrid Bergman","nm0000006",1915,55,"Anthony Quinn","nm0000063",1915,55,0
1970,"Bombay Talkie","tt0065484","Drama, Musical, Romance",5.7,389,"James Ivory [nm0412465]",14,"Jennifer Kendal","nm0447557",1934,36,"Shashi Kapoor","nm0004434",1938,32,-4
1970,"Song of Norway","tt0066393","Biography, Drama, Musical",3.9,378,"Andrew L. Stone [nm0831720]",15,"Florence Henderson","nm0001341",1934,36,"Toralv Maurstad","nm0561273",1926,44,8
1970,"The Grasshopper","tt0065795","Drama, Romance",5.9,321,"Jerry Paris [nm0661577]",16,"Jacqueline Bisset","nm0000302",1944,26,"Jim Brown","nm0000987",1936,34,8
1971,"Harold and Maude","tt0067185","Comedy, Drama, Romance",7.9,65810,"Hal Ashby [nm0000797]",1,"Ruth Gordon","nm0002106",1896,75,"Bud Cort","nm0001069",1948,23,-52
1971,"Fiddler on the Roof","tt0067093","Drama, Family, Musical",8,35437,"Norman Jewison [nm0422484]",2,"Norma Crane","nm0186408",1928,43,"Topol","nm0867694",1935,36,-7
1971,"Summer of '42","tt0067803","Comedy, Drama, Romance",7.3,6627,"Robert Mulligan [nm0612322]",3,"Jennifer O'Neill","nm0642198",1948,23,"Gary Grimes","nm0342201",1955,16,-7
1971,"Support Your Local Gunfighter","tt0067809","Comedy, Romance, Western",6.9,4614,"Burt Kennedy [nm0447944]",4,"Suzanne Pleshette","nm0687189",1937,34,"James Garner","nm0001258",1928,43,9
1971,"A New Leaf","tt0067482","Comedy, Romance",7.4,4296,"Elaine May [nm0561938]",5,"Elaine May","nm0561938",1932,39,"Walter Matthau","nm0000527",1920,51,12
1971,"Minnie and Moskowitz","tt0067433","Comedy, Drama, Romance",7.4,3692,"John Cassavetes [nm0001023]",6,"Gena Rowlands","nm0001687",1930,41,"Seymour Cassel","nm0001025",1935,36,-5
1971,"They Might Be Giants","tt0067848","Comedy, Mystery, Romance",6.9,2492,"Anthony Harvey [nm0367431]",7,"Joanne Woodward","nm0940946",1930,41,"George C. Scott","nm0001715",1927,44,3
1971,"Plaza Suite","tt0067589","Comedy, Drama, Romance",6.6,2177,"Arthur Hiller [nm0002137]",8,"Maureen Stapleton","nm0822972",1925,46,"Walter Matthau","nm0000527",1920,51,5
1971,"Skin Game","tt0067763","Comedy, Romance, Western",7,1371,"Paul Bogart [nm0091575] | Gordon Douglas [nm0235066]",9,"Susan Clark","nm0164540",1943,28,"James Garner","nm0001258",1928,43,15
1971,"Night of Dark Shadows","tt0067491","Drama, Horror, Mystery",5.7,1165,"Dan Curtis [nm0193303]",10,"Kate Jackson","nm0000462",1948,23,"David Selby","nm0782978",1941,30,7
1971,"A Gunfight","tt0067168","Romance, Western",6.4,1034,"Lamont Johnson [nm0425593]",11,"Jane Alexander","nm0000737",1939,32,"Kirk Douglas","nm0000018",1916,55,23
1971,"There's Always Vanilla","tt0166843","Comedy, Drama, Romance",5.1,488,"George A. Romero [nm0001681]",12,"Judith Ridley","nm0725985",1946,25,"Raymond Laine","nm0481869",1936,35,10
1972,"Play It Again, Sam","tt0069097","Comedy, Romance",7.6,23074,"Herbert Ross [nm0006889]",1,"Diane Keaton","nm0000473",1946,26,"Woody Allen","nm0000095",1935,37,11
1972,"Boxcar Bertha","tt0068309","Crime, Drama, Romance",6.1,7595,"Martin Scorsese [nm0000217]",2,"Barbara Hershey","nm0001347",1948,24,"David Carradine","nm0001016",1936,36,12
1972,"Blacula","tt0068284","Fantasy, Horror, Romance",5.6,5186,"William Crain [nm0186091]",3,"Vonetta McGee","nm0569144",1945,27,"William Marshall","nm0551234",1924,48,21
1972,"Butterflies Are Free","tt0068326","Comedy, Drama, Music",7.2,4258,"Milton Katselas [nm0441501]",4,"Goldie Hawn","nm0000443",1945,27,"Edward Albert","nm0001902",1951,21,-6
1972,"The Heartbreak Kid","tt0068687","Comedy, Drama, Romance",6.9,3556,"Elaine May [nm0561938]",5,"Cybill Shepherd","nm0001732",1950,22,"Charles Grodin","nm0001301",1935,37,15
1972,"Lady Sings the Blues","tt0068828","Biography, Drama, Music",7.1,3351,"Sidney J. Furie [nm0002089]",6,"Diana Ross","nm0005384",1944,28,"Billy Dee Williams","nm0001850",1937,35,7
1972,"Heat","tt0068688","Comedy, Drama, Romance",6.1,1600,"Paul Morrissey [nm0607407]",7,"Sylvia Miles","nm0587249",1924,48,"Joe Dallesandro","nm0198072",1948,24,-24
1972,"They Only Kill Their Masters","tt0069371","Mystery, Romance, Thriller",6.3,861,"James Goldstone [nm0326360]",8,"Katharine Ross","nm0001684",1940,32,"James Garner","nm0001258",1928,44,12
1972,"Pete 'n' Tillie","tt0069080","Comedy, Drama, Romance",6.2,736,"Martin Ritt [nm0728688]",9,"Carol Burnett","nm0000993",1933,39,"Walter Matthau","nm0000527",1920,52,13
1972,"The Great Waltz","tt0068662","Biography, Drama, Music",5.2,203,"Andrew L. Stone [nm0831720]",10,"Mary Costa","nm0182250",1930,42,"Horst Buchholz","nm0001976",1933,39,-3
1973,"The Way We Were","tt0070903","Drama, Romance",7.1,20400,"Sydney Pollack [nm0001628]",1,"Barbra Streisand","nm0000659",1942,31,"Robert Redford","nm0000602",1936,37,6
1973,"Breezy","tt0069822","Drama, Romance",7,3894,"Clint Eastwood [nm0000142]",2,"Kay Lenz","nm0001464",1953,20,"William Holden","nm0000034",1918,55,35
1973,"Lost Horizon","tt0070337","Adventure, Drama, Fantasy",5.3,1974,"Charles Jarrott [nm0418986]",3,"Liv Ullmann","nm0880521",1938,35,"Peter Finch","nm0002075",1916,57,22
1973,"Cinderella Liberty","tt0069883","Drama, Romance",6.8,1764,"Mark Rydell [nm0753073]",4,"Marsha Mason","nm0556850",1942,31,"James Caan","nm0001001",1940,33,2
1973,"The Man Who Loved Cat Dancing","tt0070363","Romance, Western",6.2,1201,"Richard C. Sarafian [nm0764781]",5,"Sarah Miles","nm0587234",1941,32,"Burt Reynolds","nm0000608",1936,37,5
1973,"Blume in Love","tt0069808","Comedy, Drama, Romance",6.4,860,"Paul Mazursky [nm0005196]",6,"Susan Anspach","nm0000769",1942,31,"George Segal","nm0001719",1934,39,8
1973,"The Thief Who Came to Dinner","tt0070794","Comedy, Romance",6.2,794,"Bud Yorkin [nm0005570]",7,"Jacqueline Bisset","nm0000302",1944,29,"Ryan O'Neal","nm0641939",1941,32,3
1973,"Jeremy","tt0070238","Drama, Music, Romance",6.9,672,"Arthur Barron [nm0057634]",8,"Glynnis O'Connor","nm0640344",1955,18,"Robby Benson","nm0000913",1956,17,-1
1973,"The Harrad Experiment","tt0070157","Comedy, Drama, Romance",4.7,643,"Ted Post [nm0692872]",9,"Tippi Hedren","nm0001335",1930,43,"James Whitmore","nm0926235",1921,52,9
1973,"40 Carats","tt0070068","Comedy, Romance",6.3,568,"Milton Katselas [nm0441501]",10,"Liv Ullmann","nm0880521",1938,35,"Edward Albert","nm0001902",1951,22,-13
1973,"A Warm December","tt0070898","Drama, Romance",6,345,"Sidney Poitier [nm0001627]",11,"Ester Anderson","nm0026701",1945,28,"Sidney Poitier","nm0001627",1927,46,18
1974,"The Great Gatsby","tt0071577","Drama, Romance",6.4,22161,"Jack Clayton [nm0002338]",1,"Mia Farrow","nm0001201",1945,29,"Robert Redford","nm0000602",1936,38,9
1974,"Alice Doesn't Live Here Anymore","tt0071115","Drama, Romance",7.4,18967,"Martin Scorsese [nm0000217]",2,"Ellen Burstyn","nm0000995",1932,42,"Kris Kristofferson","nm0001434",1936,38,-4
1974,"A Woman Under the Influence","tt0072417","Drama, Romance",8.2,18423,"John Cassavetes [nm0001023]",3,"Gena Rowlands","nm0001687",1930,44,"Peter Falk","nm0000393",1927,47,3
1974,"Phantom of the Paradise","tt0071994","Comedy, Drama, Fantasy",7.4,14690,"Brian De Palma [nm0000361]",4,"Jessica Harper","nm0363888",1949,25,"Paul Williams","nm0931437",1940,34,9
1974,"The Front Page","tt0071524","Comedy, Drama, Romance",7.3,11181,"Billy Wilder [nm0000697]",5,"Susan Sarandon","nm0000215",1946,28,"Jack Lemmon","nm0000493",1925,49,21
1974,"Mr. Majestyk","tt0071866","Action, Crime, Drama",6.8,6823,"Richard Fleischer [nm0281507]",6,"Linda Cristal","nm0188050",1934,40,"Charles Bronson","nm0000314",1921,53,13
1974,"Herbie Rides Again","tt0071607","Comedy, Family, Fantasy",5.7,6681,"Robert Stevenson [nm0829038]",7,"Stefanie Powers","nm0694619",1942,32,"Ken Berry","nm0077607",1933,41,9
1974,"Thieves Like Us","tt0072274","Crime, Drama, Romance",7,3902,"Robert Altman [nm0000265]",8,"Shelley Duvall","nm0001167",1949,25,"Keith Carradine","nm0001018",1949,25,0
1974,"The Bat People","tt0071198","Horror, Romance",2.4,2116,"Jerry Jameson [nm0417054]",9,"Marianne McAndrew","nm0564059",1942,32,"Stewart Moss","nm0609088",1937,37,5
1974,"Claudine","tt0071334","Comedy, Drama, Romance",7.2,1524,"John Berry [nm0077587]",10,"Diahann Carroll","nm0140792",1935,39,"James Earl Jones","nm0000469",1931,43,4
1974,"Daisy Miller","tt0071385","Comedy, Drama, Romance",6.1,985,"Peter Bogdanovich [nm0000953]",11,"Cybill Shepherd","nm0001732",1950,24,"Barry Brown","nm0113077",1951,23,-1
1974,"The Girl from Petrovka","tt0071554","Comedy, Drama, Romance",5.2,430,"Robert Ellis Miller [nm0589228]",12,"Goldie Hawn","nm0000443",1945,29,"Hal Holbrook","nm0001358",1925,49,20
1974,"Lovin' Molly","tt0071780","Drama, Romance",5.8,402,"Sidney Lumet [nm0001486]",13,"Blythe Danner","nm0001100",1943,31,"Anthony Perkins","nm0000578",1932,42,11
1974,"Policewomen","tt0072006","Action, Crime, Romance",5.7,341,"Lee Frost [nm0296532]",14,"Sondra Currie","nm0192997",1947,27,"Tony Young","nm0950119",1937,37,10
1974,"The Dove","tt0071438","Adventure, Biography, Drama",6.4,324,"Charles Jarrott [nm0418986]",15,"Deborah Raffin","nm0706298",1953,21,"Joseph Bottoms","nm0098733",1954,20,-1
1974,"Ginger in the Morning","tt0070107","Comedy, Drama, Romance",5.2,216,"Gordon Wiles [nm0928782]",16,"Sissy Spacek","nm0000651",1949,25,"Monte Markham","nm0548449",1935,39,14
1975,"The Adventure of Sherlock Holmes' Smarter Brother","tt0072608","Comedy, Crime, Music",6.1,5849,"Gene Wilder [nm0000698]",1,"Madeline Kahn","nm0001404",1942,33,"Gene Wilder","nm0000698",1933,42,9
1975,"Funny Lady","tt0073026","Biography, Comedy, Drama",6.4,4613,"Herbert Ross [nm0006889]",2,"Barbra Streisand","nm0000659",1942,33,"James Caan","nm0001001",1940,35,2
1975,"The Fortune","tt0073008","Comedy, Crime, Romance",5.7,2107,"Mike Nichols [nm0001566]",3,"Stockard Channing","nm0000330",1944,31,"Jack Nicholson","nm0000197",1937,38,7
1975,"Mahogany","tt0073335","Drama, Romance",6.2,1532,"Berry Gordy [nm0330700] | Tony Richardson [nm0724798] | Jack Wormser [nm5212478]",4,"Diana Ross","nm0005384",1944,31,"Billy Dee Williams","nm0001850",1937,38,7
1975,"Hester Street","tt0073107","Drama, Romance",6.9,1155,"Joan Micklin Silver [nm0798717]",5,"Carol Kane","nm0001406",1952,23,"Steven Keats","nm0444198",1945,30,7
1975,"The Other Side of the Mountain","tt0073496","Biography, Drama, Romance",6.4,876,"Larry Peerce [nm0670282]",6,"Marilyn Hassett","nm0368472",1947,28,"Beau Bridges","nm0000977",1941,34,6
1975,"Once Is Not Enough","tt0073190","Drama, Romance",4.6,566,"Guy Green [nm0337885]",7,"Alexis Smith","nm0807252",1921,54,"Kirk Douglas","nm0000018",1916,59,5
1975,"Abigail Lesley Is Back in Town","tt0071093","Drama, Romance",5.9,342,"Joseph W. Sarno [nm0765430]",8,"Mary Mendum","nm0111736",1952,23,"Eric Edwards","nm0249982",1945,30,7
1976,"Silver Streak","tt0075223","Action, Comedy, Crime",6.9,16560,"Arthur Hiller [nm0002137]",1,"Jill Clayburgh","nm0001049",1944,32,"Gene Wilder","nm0000698",1933,43,11
1976,"Robin and Marian","tt0075147","Adventure, Drama, Romance",6.5,10475,"Richard Lester [nm0504513]",2,"Audrey Hepburn","nm0000030",1929,47,"Sean Connery","nm0000125",1930,46,-1
1976,"A Star Is Born","tt0075265","Drama, Music, Romance",6.2,8806,"Frank Pierson [nm0682757]",3,"Barbra Streisand","nm0000659",1942,34,"Kris Kristofferson","nm0001434",1936,40,6
1976,"From Noon Till Three","tt0074553","Comedy, Romance, Western",6.6,2207,"Frank D. Gilroy [nm0319663]",4,"Jill Ireland","nm0409866",1936,40,"Charles Bronson","nm0000314",1921,55,15
1976,"The Pom Pom Girls","tt0075086","Comedy, Romance",5,858,"Joseph Ruben [nm0747849]",5,"Jennifer Ashley","nm0039066",1949,27,"Michael Mullins","nm0612423",1951,25,-2
1976,"Welcome to L.A.","tt0076910","Drama, Music, Romance",6.2,781,"Alan Rudolph [nm0748928]",6,"Sally Kellerman","nm0001419",1937,39,"Keith Carradine","nm0001018",1949,27,-12
1976,"Eat My Dust","tt0074454","Action, Comedy, Romance",5.4,637,"Charles B. Griffith [nm0341458]",7,"Christopher Norris","nm0635782",1953,23,"Ron Howard","nm0000165",1954,22,-1
1976,"Black Shampoo","tt0074214","Action, Comedy, Crime",4.5,613,"Greydon Clark [nm0163990]",8,"Tanya Boyd","nm0101931",1951,25,"John Daniels","nm0199986",1945,31,6
1976,"Gable and Lombard","tt0074562","Biography, Drama, Romance",5.2,455,"Sidney J. Furie [nm0002089]",9,"Jill Clayburgh","nm0001049",1944,32,"James Brolin","nm0000981",1940,36,4
1976,"A Small Town in Texas","tt0075235","Action, Adventure, Crime",5.7,244,"Jack Starrett [nm0823630]",10,"Susan George","nm0001265",1950,26,"Timothy Bottoms","nm0000961",1951,25,-1
1977,"Annie Hall","tt0075686","Comedy, Romance",8,237937,"Woody Allen [nm0000095]",1,"Diane Keaton","nm0000473",1946,31,"Woody Allen","nm0000095",1935,42,11
1977,"The Goodbye Girl","tt0076095","Comedy, Drama, Romance",7.4,11539,"Herbert Ross [nm0006889]",2,"Marsha Mason","nm0556850",1942,35,"Richard Dreyfuss","nm0000377",1947,30,-5
1977,"Herbie Goes to Monte Carlo","tt0076137","Action, Adventure, Comedy",5.6,6203,"Vincent McEveety [nm0568546]",3,"Julie Sommars","nm0813940",1940,37,"Dean Jones","nm0427894",1931,46,9
1977,"The Island of Dr. Moreau","tt0076210","Adventure, Fantasy, Horror",5.9,5142,"Don Taylor [nm0852279]",4,"Barbara Carrera","nm0000324",1945,32,"Michael York","nm0001868",1942,35,3
1977,"The Turning Point","tt0076843","Drama, Romance",6.9,3946,"Herbert Ross [nm0006889]",5,"Anne Bancroft","nm0000843",1931,46,"Mikhail Baryshnikov","nm0000864",1948,29,-17
1977,"Bobby Deerfield","tt0075774","Drama, Romance",5.9,3449,"Sydney Pollack [nm0001628]",6,"Marthe Keller","nm0445715",1945,32,"Al Pacino","nm0000199",1940,37,5
1977,"Semi-Tough","tt0078227","Comedy, Romance, Sport",5.9,2402,"Michael Ritchie [nm0006916]",7,"Jill Clayburgh","nm0001049",1944,33,"Burt Reynolds","nm0000608",1936,41,8
1977,"Grand Theft Auto","tt0076100","Action, Comedy, Crime",5.4,2388,"Ron Howard [nm0000165]",8,"Nancy Morgan","nm0604922",1949,28,"Ron Howard","nm0000165",1954,23,-5
1977,"The Other Side of Midnight","tt0076507","Drama, Romance, Thriller",6.1,1449,"Charles Jarrott [nm0418986]",9,"Marie-France Pisier","nm0685494",1944,33,"John Beck","nm0065183",1943,34,1
1977,"Sextette","tt0078238","Comedy, Musical, Romance",3.3,1106,"Ken Hughes [nm0400731]",10,"Mae West","nm0922213",1892,85,"Timothy Dalton","nm0001096",1946,31,-54
1977,"Mr. Billion","tt0076417","Drama, Comedy, Romance",5.5,953,"Jonathan Kaplan [nm0438279]",11,"Valerie Perrine","nm0674781",1943,34,"Terence Hill","nm0001352",1939,38,4
1977,"You Light Up My Life","tt0076941","Drama, Romance",4.7,536,"Joseph Brooks [nm0112072]",12,"Didi Conn","nm0174883",1951,26,"Michael Zaslow","nm0953651",1942,35,9
1977,"Between the Lines","tt0075744","Comedy, Drama, Romance",6.8,486,"Joan Micklin Silver [nm0798717]",13,"Lindsay Crouse","nm0001080",1948,29,"John Heard","nm0001334",1946,31,2
1977,"First Love","tt0076033","Drama, Romance",6,460,"Joan Darling [nm0201375]",14,"Susan Dey","nm0001138",1952,25,"William Katt","nm0001411",1951,26,1
1977,"Roseland","tt0076639","Drama, Music, Romance",5.9,405,"James Ivory [nm0412465]",15,"Teresa Wright","nm0942863",1918,59,"Lou Jacobi","nm0414279",1913,64,5
1977,"Thunder and Lightning","tt0076820","Action, Adventure, Comedy",5.4,344,"Corey Allen [nm0001904]",16,"Kate Jackson","nm0000462",1948,29,"David Carradine","nm0001016",1936,41,12
1977,"Joyride","tt0076239","Adventure, Comedy, Crime",5.6,258,"Joseph Ruben [nm0747849]",17,"Melanie Griffith","nm0000429",1957,20,"Robert Carradine","nm0001019",1954,23,3
1978,"Grease","tt0077631","Musical, Romance",7.2,213118,"Randal Kleiser [nm0459170]",1,"Olivia Newton-John","nm0000556",1948,30,"John Travolta","nm0000237",1954,24,-6
1978,"Days of Heaven","tt0077405","Drama, Romance",7.9,46313,"Terrence Malick [nm0000517]",2,"Brooke Adams","nm0000724",1949,29,"Richard Gere","nm0000152",1949,29,0
1978,"Heaven Can Wait","tt0077663","Comedy, Fantasy, Romance",6.9,17059,"Warren Beatty [nm0000886] | Buck Henry [nm0377750]",3,"Julie Christie","nm0001046",1940,38,"Warren Beatty","nm0000886",1937,41,3
1978,"Coming Home","tt0077362","Drama, Romance, War",7.3,11352,"Hal Ashby [nm0000797]",4,"Jane Fonda","nm0000404",1937,41,"Jon Voight","nm0000685",1938,40,-1
1978,"California Suite","tt0077289","Comedy, Drama, Romance",6.2,6031,"Herbert Ross [nm0006889]",5,"Jane Fonda","nm0000404",1937,41,"Alan Alda","nm0000257",1936,42,1
1978,"Goin' South","tt0077621","Comedy, Crime, Romance",6.3,5713,"Jack Nicholson [nm0000197]",6,"Mary Steenburgen","nm0005460",1953,25,"Jack Nicholson","nm0000197",1937,41,16
1978,"Same Time, Next Year","tt0078199","Comedy, Drama, Romance",7.2,5298,"Robert Mulligan [nm0612322]",7,"Ellen Burstyn","nm0000995",1932,46,"Alan Alda","nm0000257",1936,42,-4
1978,"An Unmarried Woman","tt0078444","Comedy, Drama, Romance",7.1,4172,"Paul Mazursky [nm0005196]",8,"Jill Clayburgh","nm0001049",1944,34,"Alan Bates","nm0000869",1934,44,10
1978,"Ice Castles","tt0077716","Drama, Romance, Sport",6.5,2905,"Donald Wrye [nm0943044]",9,"Lynn-Holly Johnson","nm0000468",1958,20,"Robby Benson","nm0000913",1956,22,2
1978,"Comes a Horseman","tt0077360","Drama, Romance, Western",6.3,2159,"Alan J. Pakula [nm0001587]",10,"Jane Fonda","nm0000404",1937,41,"James Caan","nm0001001",1940,38,-3
1978,"House Calls","tt0077699","Comedy, Drama, Romance",6.7,1629,"Howard Zieff [nm0956052]",11,"Glenda Jackson","nm0413559",1936,42,"Walter Matthau","nm0000527",1920,58,16
1978,"Moment by Moment","tt0077942","Drama, Romance",2.9,993,"Jane Wagner [nm0905942]",12,"Lily Tomlin","nm0005499",1939,39,"John Travolta","nm0000237",1954,24,-15
1978,"Oliver's Story","tt0078024","Drama, Romance",4.5,751,"John Korty [nm0466793]",13,"Candice Bergen","nm0000298",1946,32,"Ryan O'Neal","nm0641939",1941,37,5
1978,"The One and Only","tt0078034","Comedy, Romance",5.8,618,"Carl Reiner [nm0005348]",14,"Kim Darby","nm0200981",1947,31,"Henry Winkler","nm0001857",1945,33,2
1978,"A Different Story","tt0077435","Drama, Romance",5.8,292,"Paul Aaron [nm0007477]",15,"Meg Foster","nm0001236",1948,30,"Perry King","nm0455133",1948,30,0
1978,"The Other Side of the Mountain: Part II","tt0078044","Biography, Drama, Romance",6,282,"Larry Peerce [nm0670282]",16,"Marilyn Hassett","nm0368472",1947,31,"Timothy Bottoms","nm0000961",1951,27,-4
1979,"Manhattan","tt0079522","Comedy, Drama, Romance",7.9,122514,"Woody Allen [nm0000095]",1,"Diane Keaton","nm0000473",1946,33,"Woody Allen","nm0000095",1935,44,11
1979,"10","tt0078721","Comedy, Romance",6.1,14159,"Blake Edwards [nm0001175]",2,"Bo Derek","nm0000137",1956,23,"Dudley Moore","nm0001545",1935,44,21
1979,"The Rose","tt0079826","Drama, Music, Romance",7,7353,"Mark Rydell [nm0753073]",3,"Bette Midler","nm0000541",1945,34,"Frederic Forrest","nm0002078",1936,43,9
1979,"The Electric Horseman","tt0079100","Comedy, Drama, Romance",6.3,6893,"Sydney Pollack [nm0001628]",4,"Jane Fonda","nm0000404",1937,42,"Robert Redford","nm0000602",1936,43,1
1979,"The Main Event","tt0079510","Comedy, Romance, Sport",5.7,2479,"Howard Zieff [nm0956052]",5,"Barbra Streisand","nm0000659",1942,37,"Ryan O'Neal","nm0641939",1941,38,1
1979,"Cuba","tt0079013","Adventure, Romance, Thriller",5.7,2266,"Richard Lester [nm0504513]",6,"Brooke Adams","nm0000724",1949,30,"Sean Connery","nm0000125",1930,49,19
1979,"Last Embrace","tt0079437","Mystery, Romance, Thriller",6.1,2255,"Jonathan Demme [nm0001129]",7,"Janet Margolin","nm0546755",1943,36,"Roy Scheider","nm0001702",1932,47,11
1979,"Starting Over","tt0079948","Comedy, Romance",6.5,2143,"Alan J. Pakula [nm0001587]",8,"Jill Clayburgh","nm0001049",1944,35,"Burt Reynolds","nm0000608",1936,43,8
1979,"Wanda Nevada","tt0080116","Comedy, Mystery, Romance",5.6,1060,"Peter Fonda [nm0001228]",9,"Brooke Shields","nm0000222",1965,14,"Peter Fonda","nm0001228",1940,39,25
1979,"Chapter Two","tt0078952","Comedy, Drama, Romance",6,906,"Robert Moore [nm0601800]",10,"Marsha Mason","nm0556850",1942,37,"James Caan","nm0001001",1940,39,2
1979,"The Lady in Red","tt0079429","Action, Drama, Romance",6.1,815,"Lewis Teague [nm0853546]",11,"Pamela Sue Martin","nm0552863",1953,26,"Robert Conrad","nm0001066",1935,44,18
1979,"Chilly Scenes of Winter","tt0079278","Comedy, Drama, Romance",7.1,790,"Joan Micklin Silver [nm0798717]",12,"Mary Beth Hurt","nm0002148",1946,33,"John Heard","nm0001334",1946,33,0
1979,"A Perfect Couple","tt0079710","Comedy, Musical, Romance",6,731,"Robert Altman [nm0000265]",13,"Marta Heflin","nm0373627",1945,34,"Paul Dooley","nm0233209",1928,51,17
1979,"The Promise","tt0079756","Drama, Romance",6.6,636,"Gilbert Cates [nm0146062]",14,"Kathleen Quinlan","nm0000599",1954,25,"Stephen Collins","nm0004834",1947,32,7
1979,"California Dreaming","tt0078928","Comedy, Drama, Romance",6,539,"John D. Hancock [nm0359386]",15,"Glynnis O'Connor","nm0640344",1955,24,"Dennis Christopher","nm0160550",1955,24,0
1979,"Voices","tt0080103","Drama, Music, Romance",6.8,241,"Robert Markowitz [nm0548740]",16,"Amy Irving","nm0001388",1953,26,"Michael Ontkean","nm0648920",1946,33,7
1979,"An Almost Perfect Affair","tt0078757","Comedy, Romance",5.2,238,"Michael Ritchie [nm0006916]",17,"Monica Vitti","nm0900143",1931,48,"Keith Carradine","nm0001018",1949,30,-18
1979,"Players","tt0079723","Drama, Romance, Sport",4.4,221,"Anthony Harvey [nm0367431]",18,"Ali MacGraw","nm0532298",1939,40,"Dean Paul Martin","nm0552162",1951,28,-12
1980,"The Blue Lagoon","tt0080453","Adventure, Drama, Romance",5.8,58715,"Randal Kleiser [nm0459170]",1,"Brooke Shields","nm0000222",1965,15,"Christopher Atkins","nm0000803",1961,19,4
1980,"Popeye","tt0081353","Adventure, Comedy, Family",5.2,27185,"Robert Altman [nm0000265]",2,"Shelley Duvall","nm0001167",1949,31,"Robin Williams","nm0000245",1951,29,-2
1980,"Somewhere in Time","tt0081534","Drama, Fantasy, Romance",7.2,24710,"Jeannot Szwarc [nm0844358]",3,"Jane Seymour","nm0005412",1951,29,"Christopher Reeve","nm0001659",1952,28,-1
1980,"American Gigolo","tt0080365","Crime, Drama, Mystery",6.2,19519,"Paul Schrader [nm0001707]",4,"Lauren Hutton","nm0001381",1943,37,"Richard Gere","nm0000152",1949,31,-6
1980,"Urban Cowboy","tt0081696","Drama, Romance, Western",6.3,12052,"James Bridges [nm0108745]",5,"Debra Winger","nm0000700",1955,25,"John Travolta","nm0000237",1954,26,1
1980,"Xanadu","tt0081777","Fantasy, Musical, Romance",5.2,11000,"Robert Greenwald [nm0339254]",6,"Olivia Newton-John","nm0000556",1948,32,"Michael Beck","nm0065235",1949,31,-1
1980,"Bronco Billy","tt0080472","Action, Adventure, Comedy",6.1,9913,"Clint Eastwood [nm0000142]",7,"Sondra Locke","nm0516800",1944,36,"Clint Eastwood","nm0000142",1930,50,14
